date,number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,district,city,zip code,region,exchange rate,unit price of residence space,unit price of building space,total cost
2014/5/6 0:00,4,1.75,1500,11600,1,0,0,4,1000,500,1955,2009,15007 75th Ave NE,Kenmore,WA 98028,USA,6.335647357,33.97620505,0.775689172,
2014/5/6 0:00,3,1.75,1900,5520,1,0,0,3,1280,620,1982,0,5215 32nd Ave S,Seattle,WA 98118,USA,6.259495209,29.88172647,0.857115379,
2014/5/6 0:00,3,1,1230,9568,1,0,0,5,1230,0,1962,0,12116 SE 71st Pl,Newcastle,WA 98056,USA,6.732067622,43.88295298,0.366850063,
2014/5/6 0:00,5,3.75,2890,5000,1,0,0,3,1310,1580,2006,0,3665 Renton Ave S,Seattle,WA 98144,USA,6.815399691,18.57009549,0.711154748,
2014/5/6 0:00,3,1.75,1260,6500,1,0,0,4,1260,0,1966,0,1415 168th Ave NE,Bellevue,WA 98008,USA,7.718289819,35.08251177,0.973132839,
2014/5/6 0:00,4,2,1440,7680,1,0,0,3,1200,240,1971,0,10601 NE 138th Pl,Kirkland,WA 98034,USA,7.342406238,36.32035044,0.230229621,
2014/5/6 0:00,4,1.75,1840,10720,1,0,0,3,960,880,1958,2004,16020 SE 2nd St,Bellevue,WA 98008,USA,7.567465929,24.3113073,0.80724122,
2014/5/6 0:00,4,2,1520,7983,1,0,0,5,1520,0,1967,0,14876 Juanita Woodinville Way NE,Inglewood-Finn Hill,WA 98034,USA,7.179957532,34.9443241,0.761264942,
2014/5/6 0:00,3,3.5,3020,4082,2,0,0,3,2080,940,1954,2004,3401-3599 Arapahoe Pl W,Seattle,WA 98199,USA,7.035427296,20.64025273,0.027511112,
2014/5/6 0:00,5,2.5,2240,7770,1,0,0,3,1340,900,1978,0,12633 NE 133rd Pl,Kirkland,WA 98034,USA,6.407137289,29.99391245,0.49268862,
2014/5/6 0:00,6,3,3470,117612,1.5,0,0,3,3470,0,1924,2011,19007 80th Ave NE,Kenmore,WA 98028,USA,6.941112469,19.12709066,0.017530777,
2014/5/6 0:00,4,2.5,2740,45732,2,0,0,3,2740,0,1995,0,15418 216th Ave NE,Woodinville,WA 98077,USA,7.448757998,14.77136992,0.534343491,
2014/5/6 0:00,2,1.75,1660,6000,1,0,0,3,1160,500,1942,1999,4711 University View Pl NE,Seattle,WA 98105,USA,7.405129567,36.81497135,0.707874391,
2014/5/6 0:00,3,2,1420,4080,1.5,0,0,3,1420,0,1905,2013,720 N 80th St,Seattle,WA 98103,USA,7.591634747,43.96555771,0.356621667,
2014/5/6 0:00,5,2,2020,5000,1.5,0,0,4,2020,0,1938,0,9020-9024 11th Ave NW,Seattle,WA 98117,USA,6.587722764,34.68136892,0.804165235,
2014/5/6 0:00,2,1.75,1170,2400,1,0,0,4,740,430,1903,0,2112 N 50th St,Seattle,WA 98103,USA,7.384240469,56.55556259,0.5859747,
2014/5/6 0:00,3,2.5,1480,1171,3,0,0,3,1480,0,2006,0,135 25th Ave E,Seattle,WA 98112,USA,6.318972162,52.93770696,0.665231722,
2014/5/6 0:00,4,2.5,2000,5684,2,0,0,3,2000,0,1996,0,9041 NE 160th Pl,Kenmore,WA 98028,USA,7.338090402,34.83200328,0.043136772,
2014/5/6 0:00,3,2.5,1790,7167,2,0,0,3,1790,0,1989,0,920 221st Ave NE,Sammamish,WA 98074,USA,6.746891424,40.94837592,0.423309099,
2014/5/6 0:00,3,1.5,1430,8000,1,0,0,4,1430,0,1956,0,2527 154th Ave SE,Bellevue,WA 98007,USA,6.289467993,55.96702812,0.290882119,
2014/5/6 0:00,3,2.5,2460,54885,2,0,0,4,2460,0,1980,0,5424 NE 10th St,Renton,WA 98059,USA,7.823270627,11.38090799,0.700944345,
2014/5/6 0:00,3,2.5,2970,11985,1,0,0,3,1770,1200,1995,0,21603 NE 29th St,Sammamish,WA 98074,USA,7.93265174,22.25046645,0.008199522,
2014/5/6 0:00,5,2.5,2910,9636,1,0,0,4,1690,1220,1964,0,3250 165th Ave SE,Bellevue,WA 98008,USA,6.90858692,24.97662283,0.418654006,
2014/5/6 0:00,5,2.75,1800,3780,1.5,0,0,3,1400,400,1926,2003,7434 Winona Ave N,Seattle,WA 98103,USA,6.811713276,42.25796541,0.57757423,
2014/5/6 0:00,3,2.5,1850,10109,2,0,0,3,1850,0,1991,0,8409 NE 129th Pl,Kirkland,WA 98034,USA,6.723245051,37.77013612,0.959532816,
2014/5/6 0:00,3,2,2000,7000,2,0,0,3,2000,0,1916,1986,6422 Marshall Ave SW,Seattle,WA 98136,USA,7.809158366,35.88709741,0.009218957,
2014/5/6 0:00,5,2.25,3040,8111,2,0,0,3,3040,0,1984,0,17649 NE 129th Pl,Redmond,WA 98052,USA,7.114473149,24.96310514,0.382944536,
2014/5/6 0:00,4,3,3100,15480,2,0,0,3,2400,700,1996,0,7422 NE 163rd St,Kenmore,WA 98028,USA,7.400867765,20.41471855,0.82600342,
2014/5/6 0:00,3,1.75,2130,6500,1,0,2,3,1170,960,1954,2005,2214 W Halladay St,Seattle,WA 98199,USA,6.333696437,41.70090473,0.301744887,
2014/5/6 0:00,4,3.25,3569,8327,2,0,0,3,3569,0,2013,1923,710 S 23rd St,Renton,WA 98055,USA,7.878201452,18.77074638,0.795973398,
2014/5/6 0:00,4,2.25,2260,29930,2,0,0,4,1400,860,1977,0,16022 SE 43rd St,Bellevue,WA 98006,USA,7.484127273,32.50232575,0.219872899,
2014/5/6 0:00,4,2.5,2110,13850,2,0,0,3,2110,0,1987,2000,2755 NW Pine Cone Dr,Issaquah,WA 98027,USA,6.901573955,38.01767759,0.547924755,
2014/5/6 0:00,4,2.5,2150,37981,2,0,0,3,2150,0,1985,0,18114 NE 136th St,Redmond,WA 98052,USA,6.500301142,35.8816215,0.435546219,
2014/5/6 0:00,4,3,2450,10117,1,0,0,5,1580,870,1967,0,15607 SE 42nd Ct,Bellevue,WA 98006,USA,7.640243892,30.72746035,0.450539224,
2014/5/6 0:00,4,2,2060,5000,1,0,0,3,1030,1030,1949,2013,1708 NW 96th St,Seattle,WA 98117,USA,7.798696583,36.47350344,0.680669626,
2014/5/6 0:00,3,1.5,1630,7475,1,0,1,3,1160,470,1940,1996,6009 52nd Ave NE,Seattle,WA 98115,USA,7.858570366,49.45866613,0.280216659,
2014/5/6 0:00,4,3.5,3380,8330,2,0,0,3,3380,0,2000,0,1703 NW 200th Ln,Shoreline,WA 98177,USA,7.953365869,23.03137142,0.548847622,
2014/5/6 0:00,4,2.5,3030,7864,2,0,0,3,3030,0,1999,0,24201 SE 1st Pl,Sammamish,WA 98074,USA,6.805185332,33.0089779,0.081553157,
2014/5/6 0:00,4,2.5,3200,12369,2,0,0,3,3200,0,1998,2006,14707 SE 84th St,Newcastle,WA 98059,USA,7.692372467,27.57975066,0.485923204,
2014/5/6 0:00,4,2.5,2290,12047,2,0,0,4,2290,0,1988,0,17435 SE 47th St,Bellevue,WA 98006,USA,6.542495614,44.16922557,0.941958364,
2014/5/6 0:00,4,2.5,3880,14550,2,0,0,3,3880,0,1987,2000,22344 NE 31st St,Sammamish,WA 98074,USA,7.871364274,23.07250369,0.503326249,
2014/5/6 0:00,4,2.5,3040,6425,2,0,0,3,3040,0,2008,0,16775 NE 86th Ct,Redmond,WA 98052,USA,7.071184477,36.05880796,0.019048349,
2014/5/6 0:00,4,2,3740,32417,2,0,0,3,3740,0,2000,0,24507 NE 77th Pl,Redmond,WA 98053,USA,6.75222445,30.31358403,0.431644819,
2014/5/6 0:00,3,2.5,2690,4047,3,0,0,3,2690,0,2014,0,7000 23rd Ave NW,Seattle,WA 98117,USA,7.104839757,50.65957927,0.375371394,
2014/5/6 0:00,4,2.75,3370,8103,1,0,3,3,1970,1400,1970,2014,3922 SW Henderson St,Seattle,WA 98136,USA,7.762095445,42.00631031,0.57535924,
2014/5/6 0:00,4,2.25,3490,6906,2,0,0,4,2280,1210,1928,0,2560 39th Ave W,Seattle,WA 98199,USA,7.336396945,47.38444564,0.232259286,
2014/5/6 0:00,4,3.25,3760,10920,1.5,0,0,5,2400,1360,1950,0,5650 NE 55th St,Seattle,WA 98105,USA,7.892512008,51.1550811,0.718557175,
2014/5/6 0:00,5,4,4510,15175,2,0,0,3,4510,0,1969,2002,8300 SE 82nd St,Mercer Island,WA 98040,USA,7.328692651,54.27050294,0.685436777,
2014/5/7 0:00,2,1,1040,13100,1,0,0,5,1040,0,1912,0,733 1st Ave N,Kent,WA 98032,USA,7.242955583,15.41811291,0.46225894,
2014/5/7 0:00,3,2,1570,7200,1,0,0,4,1570,0,1952,0,1249 NE 168th St,Shoreline,WA 98155,USA,6.514145822,16.91028953,0.069931905,
2014/5/7 0:00,4,1,1490,6600,1,0,0,3,1490,0,1969,2010,13248 Occidental Ave S,Burien,WA 98168,USA,6.0853906,20.15936805,0.05503327,
2014/5/7 0:00,3,1.5,1380,11130,1,0,0,3,1380,0,1960,2012,32016 8th Ave S,Federal Way,WA 98003,USA,7.919512163,17.14181037,0.256493532,
2014/5/7 0:00,3,1.75,1640,10762,1,0,0,3,1130,510,1988,2000,27000-27080 201st Ave SE,Covington,WA 98042,USA,7.249254054,14.44245144,0.702376294,
2014/5/7 0:00,3,2.5,1920,9180,2,0,0,3,1920,0,1988,2000,206 Oakesdale Ave SW,Renton,WA 98057,USA,6.778293459,14.56807812,0.649361065,
2014/5/7 0:00,3,2,1410,7566,1,0,0,3,1410,0,1985,0,11907 SE 261st Pl,Kent,WA 98030,USA,6.57505079,22.76085181,0.580704351,
2014/5/7 0:00,3,1.5,1260,1270,2,0,0,3,1040,220,2005,0,11304 Corliss Ave N,Seattle,WA 98133,USA,6.60221633,28.60308151,0.84162836,
2014/5/7 0:00,3,1,1400,7410,1,0,0,3,1400,0,1944,0,624 SW 137th St,Burien,WA 98166,USA,7.959992686,21.19233027,0.166705618,
2014/5/7 0:00,4,1.75,1720,10018,1,0,0,5,1720,0,1960,0,16635 SE 268th St,Covington,WA 98042,USA,7.697513804,13.21942651,0.952858588,
2014/5/7 0:00,3,1,1110,8423,1,0,0,3,1110,0,1952,2008,14613 6th Ave SW,Burien,WA 98166,USA,6.59942323,29.30054932,0.618183572,
2014/5/7 0:00,1,1,1100,4373,1,0,0,2,820,280,1947,0,232 SW 154th St,Burien,WA 98166,USA,6.049013854,37.17901445,0.098818833,
2014/5/7 0:00,3,1.75,1250,10122,1,0,0,3,1250,0,1994,0,25502 Kanasket Dr,Black Diamond,WA 98010,USA,6.319465112,26.9212505,0.63065311,
2014/5/7 0:00,5,2.25,2060,8632,1,0,0,3,1030,1030,1962,2003,105 SW 129th St,Burien,WA 98146,USA,6.226345579,19.82777247,0.012719116,
2014/5/7 0:00,3,2.5,1600,7000,2,0,0,4,1600,0,1993,0,21326 SE 277th Pl,Maple Valley,WA 98038,USA,7.695986119,18.17701634,0.94995522,
2014/5/7 0:00,3,2.5,1600,4271,2,0,0,3,1600,0,2000,0,5146 S 303rd Pl,Auburn,WA 98001,USA,6.605858194,24.44896392,0.765225374,
2014/5/7 0:00,3,1.75,1840,10723,1,0,0,4,1220,620,1974,0,19313 140th Pl SE,Renton,WA 98058,USA,7.559837251,18.91183358,0.578979762,
2014/5/7 0:00,3,1.75,2190,8000,1,0,0,4,2190,0,1967,0,32631 39th Ave SW,Federal Way,WA 98023,USA,6.150565237,21.21606221,0.55330694,
2014/5/7 0:00,3,1.75,1870,12381,1,0,0,4,1870,0,1957,2001,29645 10th Pl S,Federal Way,WA 98003,USA,7.464150383,20.65801293,0.283034572,
2014/5/7 0:00,3,1,1040,16986,1,0,0,4,1040,0,1968,0,18227 SE 135th St,Renton,WA 98059,USA,7.10802594,28.47268637,0.86526984,
2014/5/7 0:00,3,3,1680,1570,3,0,0,3,1680,0,2014,0,4117 Whitman Ave N,Seattle,WA 98103,USA,6.472472555,30.1318728,0.231596272,
2014/5/7 0:00,3,2.25,1630,12295,2,0,0,4,1630,0,1985,0,19501 135th Ave SE,Renton,WA 98058,USA,6.872477836,24.14346432,0.822413402,
2014/5/7 0:00,3,1,1010,9360,1,0,0,3,1010,0,1981,2013,9703 130th Ave NE,Kirkland,WA 98033,USA,6.922849697,47.19993137,0.308256863,
2014/5/7 0:00,5,2.5,2420,8560,1,0,2,3,1620,800,1978,0,3723 S Chicago St,Seattle,WA 98118,USA,7.528657447,16.71467496,0.736585352,
2014/5/7 0:00,2,1,820,6400,1,0,0,4,820,0,1944,0,5902 37th Ave SW,Seattle,WA 98126,USA,7.22893312,55.3718682,0.714377195,
2014/5/7 0:00,5,2.75,2410,5003,1,0,0,3,1410,1000,2008,0,7956 46th Ave S,Seattle,WA 98118,USA,6.736957923,21.58398029,0.432013507,
2014/5/7 0:00,3,2.5,1830,13042,2,0,0,3,1830,0,1990,2009,25408 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,USA,7.665932902,22.79298634,0.552565581,
2014/5/7 0:00,2,1,1640,17335,1,0,0,3,840,800,1978,0,3301-3389 289th Ave NE,Redmond,WA 98053,USA,6.979394602,24.56824779,0.812369033,
2014/5/7 0:00,5,1.75,3000,6000,1,0,0,5,1500,1500,1958,0,8514 S 124th St,Seattle,WA 98178,USA,6.100794389,19.92971766,0.416302917,
2014/5/7 0:00,3,2.25,1660,8307,1,0,0,4,1660,0,1961,2001,605 N 178th St,Shoreline,WA 98133,USA,6.718267225,31.6562716,0.931020894,
2014/5/7 0:00,4,2.75,2140,13000,1,0,0,3,1320,820,1968,1997,19302 65th Pl NE,Kenmore,WA 98028,USA,6.20603554,25.00653525,0.959243676,
2014/5/7 0:00,4,3,1830,9548,2,0,0,3,1830,0,1991,0,15204 88th Ave NE,Bothell,WA 98028,USA,6.360993904,34.84820891,0.153870389,
2014/5/7 0:00,3,2.25,1606,1452,3,0,0,3,1606,0,2009,0,12303 Sand Point Way NE,Seattle,WA 98125,USA,6.422977118,40.04606256,0.446357284,
2014/5/7 0:00,3,2.25,1770,8165,2,0,0,3,1770,0,1977,2004,12921 79th Pl NE,Kirkland,WA 98034,USA,7.647339487,28.70356501,0.504072398,
2014/5/7 0:00,2,2.5,1150,1027,3,0,0,3,1150,0,2008,0,3631 Greenwood Ave N,Seattle,WA 98103,USA,7.491794709,48.6294737,0.783676092,
2014/5/7 0:00,2,2,1350,3900,1,0,0,3,1350,0,2003,0,232nd Way,Redmond,WA 98053,USA,7.67727139,40.21056767,0.375565958,
2014/5/7 0:00,3,1.75,1500,6180,1,0,0,4,1060,440,1947,1988,3827 39th Ave S,Seattle,WA 98118,USA,6.099107555,44.74401271,0.813217313,
2014/5/7 0:00,3,2.5,1600,3573,2,0,0,3,1600,0,2013,1923,2821 NE 16th St,Renton,WA 98056,USA,7.285251317,36.69762911,0.656263754,
2014/5/7 0:00,3,2,1760,9055,2,0,0,4,1760,0,1985,0,5003 159th Ct NE,Redmond,WA 98052,USA,6.980068392,33.94044952,0.681031686,
2014/5/7 0:00,4,2.5,2180,11200,1,0,0,4,2180,0,1968,0,18911 NE 165th Pl,Woodinville,WA 98072,USA,7.838798089,24.00270444,0.801050614,
2014/5/7 0:00,3,2,1610,4160,1,0,0,4,1010,600,1917,0,4313 SW Willow St,Seattle,WA 98136,USA,6.162008489,48.72323077,0.06338982,
2014/5/7 0:00,4,2.5,3305,16164,1.5,0,0,5,2245,1060,1922,1956,1718 N 175th St,Shoreline,WA 98133,USA,6.300667832,22.24142505,0.283286977,
2014/5/7 0:00,4,2.75,2656,21195,2,0,0,3,2656,0,2014,0,31898 50th Pl S,Auburn,WA 98001,USA,7.703927058,21.64260809,0.319423341,
2014/5/7 0:00,3,2.5,1940,37565,1,0,0,4,1940,0,1987,0,20821 SE 135th St,Issaquah,WA 98027,USA,6.998761995,22.7141231,0.728758353,
2014/5/7 0:00,3,2.5,2280,2289,2,0,0,3,1880,400,2006,0,579 Alpine Ridge Pl NW,Issaquah,WA 98027,USA,6.050006822,35.84095646,0.428443796,
2014/5/7 0:00,3,2.75,1540,6760,1,0,0,5,1210,330,1980,0,9626 NE 129th Pl,Kirkland,WA 98034,USA,6.498264177,49.3851495,0.200023107,
2014/5/7 0:00,4,2.5,2430,5203,2,0,0,3,2430,0,2003,0,1028 NE 153rd Ct,Shoreline,WA 98155,USA,7.152976461,28.73793108,0.281725518,
2014/5/7 0:00,3,1.75,1580,9147,1,0,1,4,1210,370,1967,0,234 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA,6.152773093,48.43343122,0.784658796,
2014/5/7 0:00,3,2.25,1170,1249,3,0,0,3,1170,0,2014,0,1749 NW 60th St,Seattle,WA 98107,USA,7.983695515,55.05039218,0.574477874,
2014/5/7 0:00,2,2,1550,2400,1.5,0,0,4,1550,0,1900,1971,3845 Whitman Ave N,Seattle,WA 98103,USA,7.619271269,44.41282404,0.081498443,
2014/5/7 0:00,3,1,1340,4284,1,0,0,3,1080,260,1910,2006,4703-4707 4th Ave NE,Seattle,WA 98105,USA,7.293083604,53.25989495,0.304232796,
2014/5/7 0:00,7,5.75,3700,7647,2,0,1,3,3700,0,1948,1984,15007-15299 37th Ave NE,Lake Forest Park,WA 98155,USA,6.995068157,19.54396856,0.638755423,
2014/5/7 0:00,3,3,4120,60392,2,0,2,3,3180,940,1994,0,32223 NE 88th St,Carnation,WA 98014,USA,7.914514942,11.1357866,0.411919337,
2014/5/7 0:00,3,2,1860,13374,1,0,0,3,1860,0,1985,0,1010 NW Inneswood Dr,Issaquah,WA 98027,USA,7.56674284,32.72935598,0.981865067,
2014/5/7 0:00,3,2,2350,5080,1.5,0,0,3,1780,570,1929,0,5531 Seward Park Ave S,Seattle,WA 98118,USA,7.851893768,28.9026574,0.869683381,
2014/5/7 0:00,4,2,1650,5000,1,0,0,3,1650,0,1955,2005,6708 14th Ave NW,Seattle,WA 98117,USA,7.033481581,47.43845647,0.695675636,
2014/5/7 0:00,4,2,2510,13695,1,0,0,4,1280,1230,1961,2001,11105 126th Ave NE,Kirkland,WA 98033,USA,6.071732965,37.80126174,0.059010826,
2014/5/7 0:00,3,1.75,1960,4788,1,0,0,4,1090,870,1920,0,6253-6299 15th Ave NE,Seattle,WA 98115,USA,6.059335083,50.30085638,0.055566555,
2014/5/7 0:00,9,4.5,3830,6988,2.5,0,0,3,2450,1380,1938,2003,8809 Densmore Ave N,Seattle,WA 98103,USA,6.377368449,24.38143812,0.100404768,
2014/5/7 0:00,3,2.5,2460,108900,1,0,0,4,1860,600,1977,0,25525 SE 133rd St,Issaquah,WA 98027,USA,6.908777372,28.16549818,0.161238943,
2014/5/7 0:00,3,2.5,2030,6500,2,0,0,3,2030,0,1988,2000,4421-4564 186th Ave SE,Issaquah,WA 98027,USA,7.507499011,38.14490168,0.752953656,
2014/5/7 0:00,2,2.25,2550,5663,1,0,0,3,1720,830,2011,0,1225 N 41st Pl,Renton,WA 98056,USA,7.567488936,31.43397573,0.546393592,
2014/5/7 0:00,3,3,2270,5175,2,0,0,3,2130,140,2002,0,1200 N 27th Pl,Renton,WA 98056,USA,7.89465306,35.20692438,0.221798772,
2014/5/7 0:00,3,2.5,3240,108366,2,0,0,4,3240,0,1991,0,18611 SE 307th Ln,Kent,WA 98042,USA,6.551457065,27.54570621,0.093379108,
2014/5/7 0:00,4,2.5,2650,4316,1.5,0,0,3,1520,1130,1905,2013,1902 45th Ave SW,Seattle,WA 98116,USA,7.033816439,36.63747365,0.727705529,
2014/5/7 0:00,4,2.75,2600,6050,2,0,0,5,1960,640,1949,0,4140 53rd Ave SW,Seattle,WA 98116,USA,6.284093511,43.74371887,0.926831463,
2014/5/7 0:00,3,2.75,2520,5401,1,0,0,4,1360,1160,1946,1989,2806 13th Ave W,Seattle,WA 98119,USA,7.569661724,38.00325076,0.613133279,
2014/5/7 0:00,4,2.75,2410,9549,1,0,0,4,1780,630,1956,0,10627 NE 45th St,Kirkland,WA 98033,USA,6.211030496,50.16284865,0.120271729,
2014/5/7 0:00,3,2,2540,7200,1.5,0,3,4,1600,940,1905,0,517 32nd Ave S,Seattle,WA 98144,USA,6.341827878,46.42273346,0.595940554,
2014/5/7 0:00,4,2,2210,8556,1,0,1,4,1210,1000,1954,1979,3235 30th Ave W,Seattle,WA 98199,USA,7.679794228,43.67038924,0.806063484,
2014/5/7 0:00,5,3.75,4130,226076,2,0,0,3,3170,960,1985,0,12809-12907 206th Ave NE,Woodinville,WA 98077,USA,7.419454264,18.05857911,0.206659665,
2014/5/7 0:00,4,3.5,3900,8391,2,0,0,3,3900,0,2006,0,10908 101st Pl NE,Kirkland,WA 98033,USA,6.797349356,37.38529825,0.857842106,
2014/5/7 0:00,4,4,4460,103382,2,0,0,3,4460,0,2001,0,25823 NE 30th Ct,Redmond,WA 98053,USA,6.29018376,36.75706866,0.182701257,
2014/5/7 0:00,6,2.5,3560,6480,2.5,0,0,4,3560,0,1914,1945,903 22nd Ave E,Seattle,WA 98112,USA,7.592877555,55.1352474,0.196308697,
2014/5/7 0:00,5,4.5,4270,8076,2,0,0,3,3400,870,2007,0,11017 101st Pl NE,Kirkland,WA 98033,USA,7.057786285,50.00432604,0.44794466,
2014/5/8 0:00,2,1.5,980,5000,2,0,0,3,980,0,1922,2003,235 Thelma St,Skykomish,WA 98288,USA,7.767036165,15.32320714,0.447131021,
2014/5/8 0:00,2,1,720,5040,1,0,0,3,720,0,1955,2005,8448 Delridge Way SW,Seattle,WA 98106,USA,7.500458652,37.54987028,0.058681608,
2014/5/8 0:00,3,1,1490,8995,1,0,0,4,1490,0,1954,1979,12612 23rd Ave S,Seattle,WA 98168,USA,6.67415974,17.83244892,0.494140223,
2014/5/8 0:00,4,1.75,2000,6120,1,0,0,3,1100,900,1965,1993,5933 S Eastwood Dr,Seattle,WA 98178,USA,6.5122296,16.75645452,0.244794373,
2014/5/8 0:00,3,2.5,1190,3000,2,0,0,3,1190,0,2002,0,12227 47th Ave S,Tukwila,WA 98178,USA,6.362356955,29.73744556,0.201796817,
2014/5/8 0:00,3,1,1390,16000,1,0,0,4,1390,0,1960,2001,322 9th Ave N,Algona,WA 98001,USA,6.258275638,24.81214592,0.141403416,
2014/5/8 0:00,3,1.75,950,6000,1,0,0,3,790,160,1939,1969,1237 S Sullivan St,Seattle,WA 98108,USA,7.940447798,26.84237297,0.577561082,
2014/5/8 0:00,2,1,1270,3008,1,0,0,4,650,620,1923,0,4305 S Webster St,Seattle,WA 98118,USA,6.689630665,25.68726794,0.833166351,
2014/5/8 0:00,3,1.5,1260,7964,1,0,0,4,1260,0,1955,2009,168 S 192nd Pl,Des Moines,WA 98148,USA,7.997297367,19.0263791,0.836528358,
2014/5/8 0:00,3,1.75,1390,7399,1,0,0,4,1390,0,1975,0,11921 SE 205th St,Kent,WA 98031,USA,6.117068021,28.80726334,0.023415167,
2014/5/8 0:00,4,1.75,1730,8320,1,0,0,3,1230,500,1977,2004,30633 21st Ave SW,Federal Way,WA 98023,USA,6.864820235,20.46492211,0.261851712,
2014/5/8 0:00,4,1.5,2130,8800,1,0,0,3,1100,1030,1962,2003,24345 35th Pl S,Kent,WA 98032,USA,7.085137649,16.26483722,0.233230851,
2014/5/8 0:00,4,2.5,2020,6236,2,0,0,3,2020,0,2002,0,434 Pullman Ave,Algona,WA 98001,USA,6.268136297,20.51627025,0.057062586,
2014/5/8 0:00,3,2.5,1940,8547,1,0,0,3,1460,480,1989,0,28123 123rd Pl SE,Kent,WA 98030,USA,7.632599235,13.80867755,0.943217351,
2014/5/8 0:00,4,2.5,1810,6509,2,0,0,3,1810,0,1994,0,14816 SE 278th St,Kent,WA 98042,USA,7.737599465,16.74773573,0.703816513,
2014/5/8 0:00,3,1.75,1890,13860,1,0,0,5,1890,0,1966,0,14405 SE 208th St,Kent,WA 98042,USA,7.25335452,17.76119007,0.485424009,
2014/5/8 0:00,3,2.5,1920,7229,2,0,0,3,1920,0,1993,0,1914 S 375th St,Federal Way,WA 98003,USA,7.981376777,15.88248327,0.894546111,
2014/5/8 0:00,3,2,1240,10800,1,0,0,3,1240,0,1967,2010,17109 139th Pl SE,Renton,WA 98058,USA,6.857097786,26.77896974,0.948648592,
2014/5/8 0:00,2,1.25,860,1277,2,0,0,3,860,0,2007,0,2113 15th Ave S,Seattle,WA 98144,USA,6.413798694,57.94963788,0.281733008,
2014/5/8 0:00,4,2.5,2320,6270,2,0,0,3,2320,0,2004,2003,15020 SE 281st St,Kent,WA 98042,USA,7.865566361,17.80606432,0.019727623,
2014/5/8 0:00,4,2.5,2460,7350,2,0,0,3,2460,0,1989,0,32817 10th Pl SW,Federal Way,WA 98023,USA,6.172538152,21.7162494,0.39126189,
2014/5/8 0:00,3,1.75,1590,9620,1,0,0,3,1590,0,1988,2000,4924 SE 2nd Pl,Renton,WA 98059,USA,7.996641319,25.12634824,0.38382841,
2014/5/8 0:00,4,1.75,2250,13515,1,0,0,4,2150,100,1940,2001,468 Scenic Way,Kent,WA 98030,USA,6.445213467,22.83795425,0.215942851,
2014/5/8 0:00,2,1.5,960,1808,2,0,0,3,960,0,1993,0,1816 26th Ave,Seattle,WA 98122,USA,7.427770501,49.56433918,0.340563386,
2014/5/8 0:00,6,2.25,3206,5793,2,0,0,3,3206,0,2012,1912,25921-25929 35th Pl S,Kent,WA 98032,USA,7.403113298,14.65841789,0.631706686,
2014/5/8 0:00,3,1.75,1890,9920,1,0,0,3,1230,660,1944,0,14317 22nd Ave NE,Seattle,WA 98125,USA,6.745908094,25.78089949,0.84130386,
2014/5/8 0:00,3,2.5,1960,8000,1,0,0,4,1290,670,1977,0,12207 NE 139th Pl,Kirkland,WA 98034,USA,7.443076631,24.20751033,0.820400415,
2014/5/8 0:00,3,2.75,2090,8354,2,0,0,3,2090,0,2012,1912,27930 NE 147th Pl,Duvall,WA 98019,USA,6.515921853,26.21269698,0.845578695,
2014/5/8 0:00,2,1,1020,8155,1,0,0,4,1020,0,1948,0,13221 3rd Ave NW,Seattle,WA 98177,USA,7.28155771,51.72214762,0.351119127,
2014/5/8 0:00,3,2.5,1540,1614,3,0,0,3,1470,70,2008,0,9202A Interlake Ave N,Seattle,WA 98103,USA,6.78789117,39.54913596,0.00264198,
2014/5/8 0:00,3,1.75,1460,7700,1,0,0,3,1460,0,1979,2014,15917 NE 109th Way,Redmond,WA 98052,USA,7.529829186,36.64587431,0.373091475,
2014/5/8 0:00,3,1.75,1310,9282,1,0,0,4,1310,0,1976,1992,17128 NE 92nd St,Redmond,WA 98052,USA,7.131817717,42.62342052,0.58586731,
2014/5/8 0:00,2,1.5,1020,1060,3,0,0,3,1020,0,2008,0,743 N 71st St,Seattle,WA 98103,USA,7.621997454,56.78024515,0.039055078,
2014/5/8 0:00,3,2,1510,43560,1,0,0,3,1510,0,1954,2005,13611 Bear Creek Rd NE,Woodinville,WA 98077,USA,6.856311385,15.53310751,0.968272867,
2014/5/8 0:00,5,2.25,2440,20828,1.5,0,0,4,2440,0,1975,0,13711 SE 251 Pl,Kent,WA 98042,USA,7.02826823,28.17073723,0.047072835,
2014/5/8 0:00,3,2.5,2310,4729,2,0,0,3,2310,0,2011,0,7630 Todd Pl,Kenmore,WA 98028,USA,7.10471082,29.81922861,0.13721991,
2014/5/8 0:00,3,1.75,1410,1197,3,0,0,3,1410,0,2012,1912,4010 Linden Ave N,Seattle,WA 98103,USA,7.220087572,48.58024027,0.629155248,
2014/5/8 0:00,4,2.75,2280,2850,1.5,0,0,4,1540,740,1930,0,8013 20th Ave NE,Seattle,WA 98115,USA,7.07720193,32.56087388,0.227916163,
2014/5/8 0:00,3,1.75,1980,6760,1,0,0,4,1980,0,1973,0,3220 170th Ave NE,Bellevue,WA 98008,USA,6.885491857,36.04667469,0.828553986,
