date,number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,district,city,zip code,region,exchange rate,unit price of residence space,unit price of building space,total cost
2014/6/29 0:00,4,2.75,2950,15540,1,0,0,4,2120,830,1974,0,24204-24298 142nd Ave SE,Kent,WA 98042,USA,6.278938622,17.33748661,0.82869845,
2014/6/29 0:00,3,2.25,2120,54014,2,0,0,4,2120,0,1964,0,4204 134th Ave NE,Bellevue,WA 98005,USA,7.963331737,36.01249629,0.527809771,
2014/6/30 0:00,2,1,930,7623,1,0,0,2,930,0,1942,0,1038 SW 152nd St,Burien,WA 98166,USA,6.601592657,15.7294361,0.068146954,
2014/6/30 0:00,2,1,1200,24792,2,0,0,2,1200,0,1976,0,3009 W Ames Lake Dr NE,Redmond,WA 98053,USA,7.662664827,18.06828971,0.020310816,
2014/6/30 0:00,2,1,900,28800,1,0,0,1,900,0,1928,0,8406 Railroad Ave,Snoqualmie,WA 98065,USA,6.116533058,41.72025304,0.030285765,
2014/6/30 0:00,2,1.5,1068,1758,2,0,0,3,1068,0,1990,2009,7231 NE 171st Ln,Kenmore,WA 98028,USA,7.759016889,28.02875776,0.787080441,
2014/6/30 0:00,3,2.75,1300,14197,1,0,0,3,860,440,1996,0,11748 SE 264th St,Kent,WA 98030,USA,7.334418444,20.70477374,0.456993889,
2014/6/30 0:00,3,2,1440,9220,1,0,0,3,1440,0,1965,1993,25816 13th Pl S,Des Moines,WA 98198,USA,7.417149475,17.64822781,0.899373423,
2014/6/30 0:00,2,1,1320,9967,1,0,0,3,940,380,1919,2001,3822 Martin Luther King Jr Way S,Seattle,WA 98108,USA,6.169592744,31.16533393,0.019413936,
2014/6/30 0:00,3,1.75,1410,8100,2,0,0,3,1410,0,1985,0,22036 SE 268th St,Maple Valley,WA 98038,USA,6.233222075,24.57233627,0.931638559,
2014/6/30 0:00,2,2,1860,10856,1,0,0,3,1260,600,1952,2008,11263-11611 Beacon Ave S,Seattle,WA 98178,USA,7.711141452,13.70495315,0.817487671,
2014/6/30 0:00,3,2.5,1760,8584,1.5,0,0,5,1760,0,1937,0,15827 7th Pl S,Burien,WA 98148,USA,6.895669648,19.55117688,0.889801571,
2014/6/30 0:00,2,1,960,8153,1,0,0,3,960,0,1947,2012,2610 NE 145th St,Shoreline,WA 98155,USA,6.49480833,43.29281465,0.567844656,
2014/6/30 0:00,3,1,1010,8800,1,0,0,4,1010,0,1954,1979,5968 44th Ave S,Seattle,WA 98118,USA,6.38870195,42.69632704,0.57804727,
2014/6/30 0:00,3,2.25,2310,7200,2,0,0,3,2310,0,1990,2009,11103 SE 219th Pl,Kent,WA 98031,USA,7.422249469,17.89295159,0.387690463,
2014/6/30 0:00,4,2.5,2340,11784,2,0,0,3,2340,0,1997,0,24200-24498 144th Ave SE,Kent,WA 98042,USA,6.578893878,16.86347094,0.908001174,
2014/6/30 0:00,4,2.5,2230,5970,2,0,0,4,2230,0,2002,0,15731 SE 253rd Pl,Covington,WA 98042,USA,6.609190343,22.01235786,0.318600706,
2014/6/30 0:00,4,2.5,2280,5000,2,0,0,3,2280,0,2006,0,27019 228th Pl SE,Maple Valley,WA 98038,USA,6.809875657,20.45895164,0.803061647,
2014/6/30 0:00,2,1,970,5750,1,0,0,4,970,0,1932,1958,5601 29th Ave SW,Seattle,WA 98126,USA,7.459582587,43.79437851,0.655424251,
2014/6/30 0:00,3,1,960,8855,1,0,0,4,960,0,1958,1972,137 NE 193rd St,Shoreline,WA 98155,USA,7.61511032,47.30907898,0.058677042,
2014/6/30 0:00,4,2.75,2140,10316,2,0,0,3,2140,0,1993,0,27721 48th Ave S,Auburn,WA 98001,USA,7.077960856,19.49576612,0.879267677,
2014/6/30 0:00,3,1,1320,7341,1,0,0,3,1320,0,1982,0,14744 31st Ave NE,Shoreline,WA 98155,USA,7.563252526,34.57362161,0.447292102,
2014/6/30 0:00,4,2.5,2700,6998,2,0,0,3,2700,0,2001,0,14911 57th Ave S,Tukwila,WA 98168,USA,6.432705887,20.5328452,0.607366661,
2014/6/30 0:00,3,1.75,1300,7030,1,0,0,3,1300,0,1968,1997,13420 121st Ave NE,Kirkland,WA 98034,USA,7.102127268,37.34153668,0.805848159,
2014/6/30 0:00,4,2.5,2570,7859,2,0,0,3,2570,0,1992,0,22200 SE 255th St,Maple Valley,WA 98038,USA,7.617610673,18.37406385,0.63117093,
2014/6/30 0:00,2,1,870,5750,1,0,0,4,870,0,1947,1988,4437 49th Ave SW,Seattle,WA 98116,USA,7.799437057,53.58513747,0.956535055,
2014/6/30 0:00,5,3.25,2820,6589,1.5,0,0,3,2320,500,1906,2014,7403 48th Ave S,Seattle,WA 98118,USA,6.400094929,21.52793266,0.461418171,
2014/6/30 0:00,2,1.75,1510,4980,1,0,0,3,1510,0,2006,0,13471 Adair Creek Way NE,Redmond,WA 98053,USA,7.074120441,37.11576481,0.639593054,
2014/6/30 0:00,2,2,1090,934,3,0,0,3,1090,0,2008,0,1700 Dexter Ave N,Seattle,WA 98109,USA,6.989692984,55.99301724,0.138218243,
2014/6/30 0:00,3,2.25,1370,1524,3,0,0,3,1370,0,2005,0,902 N 95th St,Seattle,WA 98103,USA,7.415163352,41.85558917,0.69992501,
2014/6/30 0:00,4,2,1880,3840,1,0,0,3,970,910,1904,0,1101 23rd Ave S,Seattle,WA 98144,USA,6.467162671,34.56635033,0.59326652,
2014/6/30 0:00,4,2.5,2290,11173,2,0,0,4,2290,0,1988,0,133rd Ave SE,Renton,WA 98058,USA,6.013342272,27.09815219,0.942792033,
2014/6/30 0:00,3,2.5,3180,7904,1,0,0,3,1810,1370,2006,0,2813 NE 4th Ct,Renton,WA 98056,USA,7.444284887,18.04339211,0.201597453,
2014/6/30 0:00,4,2.25,2070,39446,1,0,0,3,1470,600,1977,2004,20143 47th Ave NE,Lake Forest Park,WA 98155,USA,6.048444773,33.74442147,0.097701788,
2014/6/30 0:00,4,2.5,2960,6031,2,0,0,3,2960,0,2005,0,22614 SE 270th Pl,Maple Valley,WA 98038,USA,6.541904085,21.96101308,0.601865858,
2014/6/30 0:00,3,2.5,1220,1330,2,0,0,3,1010,210,2008,0,8354 11th Ave NW,Seattle,WA 98117,USA,7.87395626,46.84752474,0.665758122,
2014/6/30 0:00,3,1.75,3600,8666,2,0,0,4,2400,1200,1948,0,13017 NE 100th St,Kirkland,WA 98033,USA,6.594135857,19.3592673,0.025067921,
2014/6/30 0:00,4,3,2440,9664,2,0,0,3,1890,550,1981,2013,18713 66th Ave NE,Kenmore,WA 98028,USA,7.329177772,24.94065616,0.479765771,
2014/6/30 0:00,4,3,2330,3497,2,0,0,3,1920,410,2003,0,5294-5296 19th Pl S,Seattle,WA 98108,USA,6.145155844,33.44239343,0.519538688,
2014/6/30 0:00,3,2.25,1470,4322,2,0,0,3,1470,0,1985,0,4327 242nd Pl SE,Issaquah,WA 98029,USA,7.631130906,43.10759379,0.240413393,
2014/6/30 0:00,3,2.25,2090,10733,1,0,0,3,1440,650,1958,2004,4401 NE 95th St,Seattle,WA 98115,USA,6.259282332,35.83362225,0.345010893,
2014/6/30 0:00,4,1.75,2120,9786,1,0,0,3,1640,480,1967,2011,520 NW 201st Pl,Shoreline,WA 98177,USA,7.075062643,28.93678681,0.846710022,
2014/6/30 0:00,4,3,3720,15048,3,0,0,3,3720,0,1979,2014,10218 147th Ave SE,Renton,WA 98059,USA,7.169289904,18.46944384,0.068818642,
2014/6/30 0:00,3,2.5,2600,4506,2,0,0,3,2600,0,2003,0,14811 89th Pl NE,Kenmore,WA 98028,USA,7.792384647,25.23615306,0.105674368,
2014/6/30 0:00,4,2.25,1980,15086,2,0,0,3,1980,0,1981,2013,20703 NE 42nd Pl,Sammamish,WA 98074,USA,6.908427339,31.78723849,0.913374143,
2014/6/30 0:00,3,1,1580,6300,1,0,0,3,1180,400,1925,2002,2108 W Bertona St,Seattle,WA 98199,USA,7.402812454,41.98177354,0.942639386,
2014/6/30 0:00,5,2.75,2520,16100,1,0,3,4,1570,950,1960,2001,8336 Avalon Dr,Mercer Island,WA 98040,USA,6.320930277,34.02185066,0.005646628,
2014/6/30 0:00,3,2.5,1460,1613,2,0,0,3,1180,280,2007,0,6710 Alonzo Ave NW,Seattle,WA 98117,USA,7.163496725,51.38029346,0.573675217,
2014/6/30 0:00,4,1.5,2750,128502,1,0,0,2,1500,1250,1958,0,18647 108th Ave SE,Renton,WA 98055,USA,6.475126034,26.06580919,0.103184825,
2014/6/30 0:00,3,2.25,1720,9600,1,0,0,4,1220,500,1967,0,5606 160th Ave NE,Redmond,WA 98052,USA,6.000759619,50.48586452,0.502018321,
2014/6/30 0:00,3,2.25,2070,15002,1.5,0,0,3,2070,0,1955,2013,5121 NE 187th St,Lake Forest Park,WA 98155,USA,7.492582807,34.67733194,0.197207368,
2014/6/30 0:00,3,2,1890,29185,1,0,0,3,1470,420,1949,2013,12933 SE 46th Ln,Bellevue,WA 98006,USA,6.009966943,48.2881194,0.122594008,
2014/6/30 0:00,3,2.5,3350,4007,2,0,0,3,2550,800,2005,0,10068 NE 142nd Pl,Kirkland,WA 98034,USA,7.225265708,25.27547431,0.801897253,
2014/6/30 0:00,4,2.25,2500,4046,1.5,0,0,4,1520,980,1940,2001,8044 20th Ave NW,Seattle,WA 98117,USA,7.092478349,37.50102482,0.158975358,
2014/6/30 0:00,5,3,2870,5700,1,0,0,3,1950,920,1964,2000,4520 Sunnyside Ave N,Seattle,WA 98103,USA,7.606886798,34.12742901,0.459832302,
2014/6/30 0:00,4,2.5,3500,7048,2,0,0,3,3500,0,2005,0,8906-8914 236th Ave NE,Redmond,WA 98053,USA,7.260229619,29.17312037,0.756058072,
2014/6/30 0:00,3,2.5,2650,2387,2,0,0,3,1830,820,1920,1979,408 W Lee St,Seattle,WA 98119,USA,6.133023928,52.27701369,0.025078262,
2014/6/30 0:00,4,2.75,3220,4392,1.5,0,0,4,2320,900,1931,0,5720 Princeton Ave NE,Seattle,WA 98105,USA,7.196480001,37.78842534,0.137357682,
2014/6/30 0:00,4,2.5,3560,5265,3,0,0,3,3560,0,2014,0,17122 NE 117th St,Redmond,WA 98052,USA,7.275120006,33.21936996,0.579668739,
2014/6/30 0:00,4,2.5,3670,7680,2.5,0,0,3,3670,0,2007,0,2913 NE Davis Loop,Issaquah,WA 98029,USA,7.613085672,32.32992356,0.798740313,
2014/6/30 0:00,4,3.25,3530,8589,2,0,0,3,3530,0,2007,0,10815 110th Ave NE,Kirkland,WA 98033,USA,6.628227156,39.0965008,0.847254683,
2014/6/30 0:00,4,2.75,3330,9143,2,0,0,4,3330,0,1995,0,11217 NE 90th St,Kirkland,WA 98033,USA,6.633238797,49.01681902,0.202528951,
2014/6/30 0:00,3,3,3790,5001,2,0,0,3,2810,980,1989,0,3809 E Alder St,Seattle,WA 98122,USA,7.165550137,41.92412064,0.738062779,
2014/6/30 0:00,5,3.25,4390,11250,2,0,0,3,4390,0,2007,0,8442 SE 36th St,Mercer Island,WA 98040,USA,6.32984323,53.77072681,0.222135184,
2014/6/30 0:00,5,3.5,5000,26540,2,0,3,3,3410,1590,2008,0,4419 Ferncroft Rd,Mercer Island,WA 98040,USA,6.907222633,49.97177947,0.022741773,
2014/6/30 0:00,5,4.25,4830,8050,2.5,0,2,4,3710,1120,1914,1945,2653 Cascadia Ave S,Seattle,WA 98144,USA,7.956649501,49.23465843,0.513367159,
2014/7/1 0:00,2,1,820,4320,1,0,0,3,820,0,1937,1999,9852 20th Ave SW,Seattle,WA 98106,USA,6.996756782,15.21368189,0.503339217,
2014/7/1 0:00,3,1,1200,8514,1,0,0,3,1200,0,1959,1989,1419 Farrelly St,Enumclaw,WA 98022,USA,7.266517219,12.03613394,0.971389377,
2014/7/1 0:00,2,1,900,13531,1,0,0,3,900,0,1979,2014,102-1/2 5th Ave SW,Pacific,WA 98047,USA,7.229710799,25.30419564,0.095600965,
2014/7/1 0:00,1,1,590,833,1,0,0,4,590,0,1926,1993,701-711 26th Ave,Seattle,WA 98122,USA,7.763213993,43.5174742,0.413975001,
2014/7/1 0:00,3,1.75,1170,8239,1,0,0,3,1170,0,1981,2013,26118 189th Ct SE,Covington,WA 98042,USA,6.366945714,22.92728002,0.652096621,
2014/7/1 0:00,3,1.75,1400,9546,1,0,0,4,1400,0,1984,0,230 S 317th Pl,Federal Way,WA 98003,USA,7.960619236,15.22294148,0.629570193,
2014/7/1 0:00,3,1.5,1620,9310,1,0,0,4,1620,0,1967,0,17459 SE 262nd St,Covington,WA 98042,USA,6.364635351,19.21098398,0.369103364,
2014/7/1 0:00,3,2,1770,7000,1,0,0,3,1770,0,1986,0,30027 58th Pl S,Auburn,WA 98001,USA,6.384670273,19.76953555,0.393512216,
2014/7/1 0:00,3,2,1190,4072,1.5,0,0,5,1190,0,1907,0,8301-8399 47th Ave S,Seattle,WA 98118,USA,6.856952318,28.4956187,0.447046475,
2014/7/1 0:00,3,1,950,9400,1,0,0,4,950,0,1954,1979,3920 153rd Ave SE,Bellevue,WA 98006,USA,7.013270893,28.31376861,0.900367168,
2014/7/1 0:00,3,2.25,1920,9680,1,0,0,4,1300,620,1961,2001,10904 SE 212th St,Kent,WA 98031,USA,7.805004713,14.0001901,0.664420909,
2014/7/1 0:00,2,1,770,7906,1,0,0,4,770,0,1948,0,834 NE 189th St,Shoreline,WA 98155,USA,7.876286042,41.98930919,0.085847977,
2014/7/1 0:00,4,2.5,1970,6600,2,0,0,3,1970,0,1987,2000,28206 130th Ave SE,Kent,WA 98030,USA,6.390216509,18.8894452,0.879799948,
2014/7/1 0:00,3,1,1090,10710,1,0,0,4,1090,0,1962,0,1048 Redmond Ave NE,Renton,WA 98056,USA,7.243737869,35.05392203,0.041578133,
2014/7/1 0:00,4,2.5,2303,3826,2,0,0,3,2303,0,2006,0,13328 SE 308 Ct,Auburn,WA 98092,USA,7.918597534,15.20524616,0.749559514,
2014/7/1 0:00,3,2.75,2090,9620,1,0,0,3,1340,750,1987,2000,36529 2nd Ave SW,Federal Way,WA 98023,USA,7.529206814,15.55458361,0.762552477,
2014/7/1 0:00,3,2.25,1660,5128,2,0,0,3,1660,0,2001,0,278th Ave NE,Duvall,WA 98019,USA,7.805811551,20.83306392,0.75078337,
2014/7/1 0:00,3,1,1150,6000,1.5,0,0,3,1150,0,1927,2011,227 W 2nd St,North Bend,WA 98045,USA,7.098709611,34.77562978,0.542553725,
2014/7/1 0:00,3,2,2050,13303,1,0,0,3,2050,0,1993,0,37128 19th Way S,Federal Way,WA 98003,USA,7.579551076,13.90664231,0.97606599,
2014/7/1 0:00,4,2.5,1830,9601,2,0,0,3,1830,0,2003,0,27619 245th Ave SE,Maple Valley,WA 98038,USA,6.933573186,21.86100677,0.655226846,
2014/7/1 0:00,4,1.75,2550,8976,1,0,0,5,1300,1250,1978,0,19254 121st Pl SE,Kent,WA 98031,USA,7.448487079,14.32303429,0.85111336,
2014/7/1 0:00,3,2.5,1680,11312,1,0,0,3,1080,600,1959,1989,10843-10857 8th Ave SW,Seattle,WA 98146,USA,7.243383812,21.83344644,0.784885726,
2014/7/1 0:00,2,2.5,1050,1029,2,0,0,3,950,100,2007,0,101-115 26th Ave,Seattle,WA 98122,USA,6.780317116,46.1182562,0.653119268,
2014/7/1 0:00,3,2.25,1460,941,3,0,0,3,1460,0,2006,0,11707 Greenwood Ave N,Seattle,WA 98133,USA,7.80070129,29.00846178,0.902114585,
2014/7/1 0:00,2,1,1080,7775,1,0,0,3,1080,0,1955,2005,6439 Marshall Ave SW,Seattle,WA 98136,USA,7.812910469,40.87849375,0.001145557,
2014/7/1 0:00,3,2,1270,3600,1,0,0,3,1270,0,1963,2008,2709 E Marion St,Seattle,WA 98122,USA,7.426428228,36.03672813,0.359724958,
2014/7/1 0:00,3,3.5,2080,5100,2,0,0,3,2080,0,2004,2003,28121 Maple Ridge Way SE,Maple Valley,WA 98038,USA,6.594120699,23.98120573,0.849814433,
2014/7/1 0:00,4,2.5,2590,8483,2,0,0,3,2590,0,1991,0,8917 NE 151st Pl,Bothell,WA 98011,USA,6.770569485,20.26155119,0.22304441,
2014/7/1 0:00,2,1,860,6050,1,0,0,3,860,0,1952,2008,3818 53rd Ave SW,Seattle,WA 98116,USA,6.741846146,57.16844522,0.944834235,
2014/7/1 0:00,3,1.75,2530,35150,1,0,0,4,1800,730,1977,0,16621 SE 235th St,Kent,WA 98042,USA,7.157726477,14.73129048,0.43017845,
2014/7/1 0:00,3,1.75,1040,9000,1,0,0,4,1040,0,1967,0,425-445 Mt Defiance Cir SW,Issaquah,WA 98027,USA,7.121423424,45.61616826,0.696706359,
2014/7/1 0:00,5,2.25,3740,32481,1.5,0,0,3,2240,1500,1958,2004,22835 16th Ave S,Des Moines,WA 98198,USA,7.456538305,12.38601723,0.19234652,
2014/7/1 0:00,4,2.5,2701,4500,2,0,0,3,2701,0,2014,0,5535 Elaine Ave SE,Auburn,WA 98092,USA,7.781140788,17.52321665,0.902809257,
2014/7/1 0:00,3,2,1240,11172,1,0,0,3,1000,240,1984,0,3027 230th Pl NE,Sammamish,WA 98074,USA,6.811979487,47.44532733,0.003103937,
2014/7/1 0:00,4,1,1580,8475,1.5,0,2,4,1580,0,1928,0,10041 64th Ave S,Seattle,WA 98178,USA,6.164534221,40.81430945,0.162124323,
2014/7/1 0:00,4,2.5,2530,5048,2,0,0,3,2530,0,2014,0,27416 208th Ave SE,Maple Valley,WA 98038,USA,7.230354883,21.80927586,0.517422739,
2014/7/1 0:00,3,1.5,1300,19163,1,0,0,3,1300,0,1964,2000,14011 NE 71st Pl,Redmond,WA 98052,USA,7.880952302,29.89949872,0.785792656,
2014/7/1 0:00,3,2.5,1950,5689,2,0,0,3,1950,0,2009,0,9416 Templeton Ave SE,Snoqualmie,WA 98065,USA,6.332581456,33.98721593,0.147329868,
2014/7/1 0:00,4,2.5,2300,6087,2,0,0,3,2300,0,2001,0,2309 Aberdeen Ave NE,Renton,WA 98056,USA,7.722556079,22.46192347,0.681470807,
2014/7/1 0:00,4,1.5,1550,5053,1,0,0,4,1180,370,1963,0,4702 S Juneau St,Seattle,WA 98118,USA,7.189262224,36.72142599,0.655155584,
2014/7/1 0:00,3,2.5,2530,13446,2,0,0,3,2530,0,1993,0,28219 NE 149th Pl,Duvall,WA 98019,USA,7.092932911,23.13689553,0.207668029,
2014/7/1 0:00,4,2.5,2280,42077,2,0,0,3,2280,0,1994,0,19901-19999 SE 290th Pl,Kent,WA 98042,USA,7.858385828,20.17644763,0.25251574,
2014/7/1 0:00,3,1.75,1400,13775,1,0,0,3,1400,0,1963,2008,6217 NE 156th St,Kenmore,WA 98028,USA,6.748397173,45.33146262,0.233644511,
2014/7/1 0:00,2,1,1250,3825,1,0,0,3,850,400,1929,0,7031 18th Ave NW,Seattle,WA 98117,USA,6.183957436,57.73299489,0.55919608,
2014/7/1 0:00,3,2.5,1450,1053,2,0,0,3,940,510,2008,0,1406B NW 64th St,Seattle,WA 98107,USA,6.475350725,48.74335317,0.342603106,
2014/7/1 0:00,4,3,2890,6885,1,0,0,3,1590,1300,1945,2013,6516 43rd Ave NE,Seattle,WA 98115,USA,6.145826355,26.29490024,0.211862559,
2014/7/1 0:00,3,2.25,1640,3896,2,0,0,3,1640,0,1994,0,4235 250th Pl SE,Issaquah,WA 98029,USA,7.86437655,34.79172123,0.955334504,
2014/7/1 0:00,3,2.25,1710,21485,2,0,0,3,1710,0,1989,0,1022 215th Ave NE,Sammamish,WA 98074,USA,7.070169453,29.52071698,0.823520081,
2014/7/1 0:00,3,2.25,2440,47916,2,0,0,3,2090,350,1991,0,3036 E Ames Lake Dr NE,Redmond,WA 98053,USA,7.886908127,19.42865367,0.294022841,
2014/7/1 0:00,4,1.75,1430,4096,2,0,0,3,1430,0,1900,2005,216 20th Ave,Seattle,WA 98122,USA,6.375585071,52.47829618,0.250851151,
2014/7/1 0:00,4,2.75,2910,6334,2,0,0,3,2910,0,2013,1923,1141 SE 11th St,North Bend,WA 98045,USA,6.225144203,26.85325383,0.343361146,
2014/7/1 0:00,5,3.25,3130,12087,2,0,0,3,2180,950,1975,0,265 Almak Ct NW,Issaquah,WA 98027,USA,6.862025726,22.13536924,0.296274926,
2014/7/1 0:00,3,2.25,1600,45613,2,0,0,4,1600,0,1983,0,17120 166th Pl NE,Woodinville,WA 98072,USA,6.48155731,28.09743912,0.712398217,
2014/7/1 0:00,4,2.75,2200,9778,1,0,0,4,1100,1100,1962,0,12241 SE 62nd St,Bellevue,WA 98006,USA,6.002686983,34.11296328,0.928663522,
2014/7/1 0:00,3,1.75,1990,9594,1,0,0,3,1190,800,1977,2004,15311 NE 62nd Ct,Redmond,WA 98052,USA,6.636254184,36.01504456,0.50072184,
2014/7/1 0:00,3,1.75,1750,7020,2,0,0,3,1750,0,1934,1978,30734 229th Pl SE,Black Diamond,WA 98010,USA,6.63020043,40.56078556,0.846065074,
2014/7/1 0:00,3,2.5,2010,7200,2,0,0,3,2010,0,1994,0,8818 NE 150th St,Kenmore,WA 98028,USA,6.561831825,36.17997452,0.80033788,
2014/7/1 0:00,3,2.5,3660,39478,2,0,2,4,3260,400,1989,0,27699 SE 401st St,Enumclaw,WA 98022,USA,7.343149359,11.98862473,0.716797951,
2014/7/1 0:00,4,1.75,1420,5000,1.5,0,0,4,1420,0,1945,0,3027 NW 67th St,Seattle,WA 98117,USA,7.743181677,46.67510743,0.562878487,
2014/7/1 0:00,3,1.75,2050,9580,1,0,0,3,1400,650,1984,0,22607 NE 14th Dr,Sammamish,WA 98074,USA,7.46378694,31.35312168,0.842947041,
2014/7/1 0:00,4,2.5,2180,10140,1,0,0,4,1180,1000,1968,0,9003 172nd Ave NE,Redmond,WA 98052,USA,6.41253503,35.70163792,0.629240201,
2014/7/1 0:00,4,2.5,2440,11005,2,0,0,3,2440,0,1994,0,12219 SE 80th Way,Newcastle,WA 98056,USA,7.707314268,26.22217588,0.646904366,
2014/7/1 0:00,3,2.5,1530,3210,1.5,0,0,5,1010,520,1928,1970,8519 28th Ave NW,Seattle,WA 98117,USA,7.495654803,46.98591046,0.823026908,
2014/7/1 0:00,4,1,1410,3376,1.5,0,0,5,1410,0,1911,1984,621 NW 44th St,Seattle,WA 98107,USA,7.300451704,52.37420355,0.968865159,
2014/7/1 0:00,3,2.5,2200,11000,2,0,2,3,2200,0,1978,0,1430-1920 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA,6.579811913,35.14916069,0.983660258,
2014/7/1 0:00,4,1,1630,2566,1.5,0,0,3,1630,0,1921,2000,1819-1827 25th Ave,Seattle,WA 98122,USA,6.537573596,53.71159789,0.514804325,
2014/7/1 0:00,3,2,1410,6413,1,0,0,4,910,500,1947,1988,7264 27th Ave NE,Seattle,WA 98115,USA,7.614017885,54.1951786,0.167386949,
2014/7/1 0:00,5,2.25,2980,7781,1,0,0,3,1580,1400,1960,2012,4531 NE 106th St,Seattle,WA 98125,USA,7.522909213,26.00617071,0.290192842,
2014/7/1 0:00,2,2.5,2510,14878,2,0,0,3,2510,0,1990,2009,17221 102nd Ave NE,Bothell,WA 98011,USA,6.562259216,31.83870352,0.774081215,
2014/7/1 0:00,4,1.75,1700,5846,1,0,0,3,1700,0,1957,2000,4003 W Emerson St,Seattle,WA 98199,USA,6.730053695,52.67568982,0.338874043,
2014/7/1 0:00,4,3,2130,6325,1,0,0,5,1440,690,1948,1985,4002 50th Ave SW,Seattle,WA 98116,USA,6.148410568,47.04416757,0.100394069,
2014/7/1 0:00,3,2.5,2390,1984,2,0,0,3,2220,170,2008,0,329 NE Eagle Way,Issaquah,WA 98029,USA,6.170908666,41.9081501,0.957179977,
2014/7/1 0:00,4,2.5,3350,46748,2,0,0,3,3350,0,2004,2003,28815 237th Pl SE,Black Diamond,WA 98010,USA,7.897140215,12.6255675,0.855921651,
2014/7/1 0:00,3,2,2570,28500,1,0,0,3,1970,600,1983,2009,15031 NE 144th St,Redmond,WA 98052,USA,7.676309623,24.09920235,0.843644362,
2014/7/1 0:00,4,2.5,1820,20011,2,0,0,3,1820,0,1987,2000,22101 SE 28th St,Sammamish,WA 98075,USA,6.734982892,50.82831169,0.374258395,
2014/7/1 0:00,4,2.5,2600,7200,2,0,0,3,2600,0,1962,2002,9041 49th Ave NE,Seattle,WA 98115,USA,7.700470019,34.45829728,0.028908383,
2014/7/1 0:00,3,2.5,2620,51354,2,0,0,3,2620,0,1998,2006,23337 NE 138th Way,Woodinville,WA 98077,USA,7.836737801,16.74327918,0.872716229,
2014/7/1 0:00,3,2,2500,4080,1.5,0,0,5,1680,820,1922,1956,922 N 72nd St,Seattle,WA 98103,USA,7.274794658,36.92664849,0.7889023,
2014/7/1 0:00,3,2.5,2375,4094,2,0,0,3,2375,0,2002,0,6248 189th Pl NE,Redmond,WA 98052,USA,7.918618197,36.66124975,0.694726226,
2014/7/1 0:00,3,1.75,1860,6000,2,0,2,4,1860,0,1959,0,3450 S King St,Seattle,WA 98144,USA,6.572611216,56.39641846,0.901482847,
2014/7/1 0:00,4,2.5,2840,12866,1,0,0,4,1780,1060,1977,0,3200 130th Ave NE,Bellevue,WA 98005,USA,7.767669896,29.68964417,0.741183613,
2014/7/1 0:00,5,2.5,3290,5029,2,0,0,3,3290,0,2004,2003,3602 212th Pl SE,Sammamish,WA 98075,USA,6.207104647,35.90649665,0.2127144,
2014/7/1 0:00,4,2.25,2500,8866,2,0,0,4,2500,0,1987,0,14586 NE 58th St,Bellevue,WA 98007,USA,6.502108001,46.48718409,0.90789885,
2014/7/1 0:00,3,2.25,2880,9750,2,0,0,3,2880,0,1989,0,16614 SE 50th Pl,Bellevue,WA 98006,USA,6.094478865,45.8528818,0.255559986,
2014/7/1 0:00,4,2.75,3990,6637,2,0,0,3,3990,0,2003,0,9342 221st PI NE,Redmond,WA 98053,USA,6.977714246,29.36345545,0.161725678,
2014/7/1 0:00,4,3.25,4350,112750,1,0,0,3,2200,2150,2006,0,6407 282nd Ave SE,Issaquah,WA 98027,USA,7.078004432,26.96624735,0.02471991,
2014/7/1 0:00,5,3.5,3840,8279,2,0,0,3,3840,0,2001,0,21033 SE 5th St,Sammamish,WA 98074,USA,6.398904056,34.40053042,0.560952902,
2014/7/1 0:00,4,3.5,4080,10666,2,0,0,3,4080,0,2005,0,8950 237th Pl NE,Redmond,WA 98053,USA,7.591140719,28.55348681,0.440247564,
2014/7/1 0:00,5,5.5,5190,12637,2,0,2,3,5190,0,2001,0,6525 Cascade Ave SE,Snoqualmie,WA 98065,USA,6.386035897,26.69555999,0.498325131,
2014/7/1 0:00,4,1.5,2550,5055,2,0,0,4,2550,0,1910,0,1901 25th Ave E,Seattle,WA 98112,USA,7.999256163,44.77860963,0.966986517,
2014/7/1 0:00,4,3.5,3770,8501,2,0,0,3,3770,0,2008,0,104 6th St S,Kirkland,WA 98033,USA,6.012744109,44.1182964,0.389801766,
2014/7/1 0:00,4,2.5,4570,16015,2,0,2,3,4570,0,1990,2009,1630 204th Pl NE,Sammamish,WA 98074,USA,6.92175423,30.89832397,0.745240644,
2014/7/1 0:00,3,2.75,3890,7216,2,0,1,3,3260,630,1967,2010,5226 S Morgan St,Seattle,WA 98118,USA,7.486633577,35.59425844,0.803135837,
2014/7/1 0:00,5,3.25,3350,4000,2,0,0,4,2510,840,1997,0,4776 34th Ave NE,Seattle,WA 98105,USA,6.556158043,50.37796761,0.135070582,
2014/7/1 0:00,4,2.5,3340,10422,2,0,0,3,3340,0,1996,0,10640 NE 46th St,Kirkland,WA 98033,USA,6.621018939,49.72155161,0.73107808,
2014/7/1 0:00,4,3.5,3400,3850,2.5,0,0,3,2790,610,2008,0,2303 E Valley St,Seattle,WA 98112,USA,7.636634014,45.19925413,0.830632187,
